,method,graph_type,planted_k,planted_gamma,bipartite,trial,num_true_positive,num_detected,num_total,time,method_params,detected_density,actual_density
1,fraudar,B,4,0.2,True,1,1,105,596,0.0005459984143575033,,0.12721045381780277,0.2222222222222222
2,fraudar,B,4,0.2,True,2,1,105,596,0.0005505839983622233,,0.1271359964260452,0.23809523809523808
3,fraudar,B,4,0.2,True,3,1,105,596,0.0005607326825459798,,0.1271359964260452,0.2
4,fraudar,B,4,0.2,True,4,1,105,596,0.0006383697191874187,,0.1271359964260452,0.20833333333333334
5,fraudar,B,4,0.2,True,5,0,104,596,0.0005495309829711914,,0.1280193236714976,0.2222222222222222
6,fraudar,B,4,0.2,True,6,1,103,596,0.0005487998326619467,,0.12821876186859096,0.20512820512820512
7,fraudar,B,4,0.2,True,7,0,105,596,0.0006701866785685221,,0.1271359964260452,0.2222222222222222
8,fraudar,B,4,0.2,True,8,3,105,596,0.0005467851956685384,,0.12724768251368154,0.20689655172413793
9,fraudar,B,4,0.2,True,9,1,105,596,0.0005976001421610515,,0.1271359964260452,0.2222222222222222
0,fraudar,B,5,0.2,True,0,1,105,596,0.0005513151486714681,,0.12717322512192397,0.20238095238095238
1,fraudar,B,5,0.2,True,1,1,105,596,0.0005472501118977865,,0.1271359964260452,0.203125
2,fraudar,B,5,0.2,True,2,2,105,596,0.0006408492724100748,,0.1271359964260452,0.2
3,fraudar,B,5,0.2,True,3,1,105,596,0.0006409525871276855,,0.1271359964260452,0.21568627450980393
4,fraudar,B,5,0.2,True,4,0,105,596,0.0006860136985778808,,0.1271359964260452,0.2
5,fraudar,B,5,0.2,True,5,1,102,596,0.0005479971567789714,,0.12887570773793475,0.2112676056338028
6,fraudar,B,5,0.2,True,6,1,105,596,0.000554502010345459,,0.1271359964260452,0.21153846153846154
7,fraudar,B,5,0.2,True,7,0,102,596,0.0005792975425720215,,0.12897738256330948,0.21428571428571427
8,fraudar,B,5,0.2,True,8,0,105,596,0.000544269879659017,,0.1271359964260452,0.203125
9,fraudar,B,5,0.2,True,9,0,105,596,0.0005702018737792969,,0.1271359964260452,0.21428571428571427
0,fraudar,B,6,0.2,True,0,3,106,596,0.0005514820416768392,,0.12649771258441653,0.20253164556962025
1,fraudar,B,6,0.2,True,1,4,105,596,0.0006137847900390625,,0.12743382599307546,0.20238095238095238
2,fraudar,B,6,0.2,True,2,2,104,596,0.0005498051643371582,,0.12788766420051337,0.20192307692307693
3,fraudar,B,6,0.2,True,3,0,104,596,0.0005529483159383138,,0.1280193236714976,0.2
4,fraudar,B,6,0.2,True,4,0,105,596,0.0005476554234822591,,0.1271359964260452,0.2
5,fraudar,B,6,0.2,True,5,1,105,596,0.0006447474161783855,,0.12717322512192397,0.2
6,fraudar,B,6,0.2,True,6,2,105,596,0.0005507985750834147,,0.1271359964260452,0.2
7,fraudar,B,6,0.2,True,7,2,104,596,0.0005525151888529459,,0.1280570652173913,0.2
8,fraudar,B,6,0.2,True,8,1,105,596,0.0010380029678344726,,0.12728491120956034,0.2018348623853211
9,fraudar,B,6,0.2,True,9,0,105,596,0.0005515853563944499,,0.1271359964260452,0.2
0,fraudar,B,7,0.2,True,0,0,105,596,0.0005939682324727376,,0.1271359964260452,0.20238095238095238
1,fraudar,B,7,0.2,True,1,2,105,596,0.0006597201029459635,,0.12721045381780277,0.20175438596491227
2,fraudar,B,7,0.2,True,2,1,101,596,0.0005485018094380697,,0.12991172564643388,0.2
3,fraudar,B,7,0.2,True,3,4,106,596,0.0005502621332804362,,0.12508077834422346,0.20098039215686275
4,fraudar,B,7,0.2,True,4,1,104,596,0.0005457321802775065,,0.1280570652173913,0.2
5,fraudar,B,7,0.2,True,5,3,105,596,0.0005480011304219563,,0.12721045381780277,0.20454545454545456
6,fraudar,B,7,0.2,True,6,4,105,596,0.0005485653877258301,,0.12728491120956034,0.2
7,fraudar,B,7,0.2,True,7,3,103,596,0.0005473494529724121,,0.12837067983289024,0.20512820512820512
8,fraudar,B,7,0.2,True,8,3,105,596,0.0005718350410461425,,0.12724768251368154,0.2
9,fraudar,B,7,0.2,True,9,0,105,596,0.0005992333094278972,,0.1271359964260452,0.2
0,fraudar,B,8,0.2,True,0,0,105,596,0.0005498846371968587,,0.1271359964260452,0.2112676056338028
1,fraudar,B,8,0.2,True,1,3,105,596,0.0005515654881795248,,0.12735936860131788,0.20359281437125748
2,fraudar,B,8,0.2,True,2,1,105,596,0.0006400465965270997,,0.1271359964260452,0.2
3,fraudar,B,8,0.2,True,3,2,105,596,0.000551752249399821,,0.1271359964260452,0.2
4,fraudar,B,8,0.2,True,4,4,105,596,0.0005659818649291992,,0.1275827407765906,0.22699386503067484
5,fraudar,B,8,0.2,True,5,1,105,596,0.0005462487538655599,,0.12717322512192397,0.2072072072072072
6,fraudar,B,8,0.2,True,6,3,105,596,0.0005522847175598144,,0.12743382599307546,0.2
7,fraudar,B,8,0.2,True,7,2,106,596,0.0005495627721150716,,0.12550134908481003,0.2012987012987013
8,fraudar,B,8,0.2,True,8,1,105,596,0.0005487998326619467,,0.1271359964260452,0.2
9,fraudar,B,8,0.2,True,9,2,101,596,0.000549630324045817,,0.1298336067494727,0.2
0,fraudar,B,9,0.2,True,0,0,103,596,0.0005518317222595215,,0.12821876186859096,0.22151898734177214
1,fraudar,B,9,0.2,True,1,3,105,596,0.0006367643674214681,,0.12728491120956034,0.20168067226890757
2,fraudar,B,9,0.2,True,2,1,105,596,0.0005495866139729817,,0.12717322512192397,0.20168067226890757
3,fraudar,B,9,0.2,True,3,3,105,596,0.0005455295244852702,,0.12728491120956034,0.20192307692307693
4,fraudar,B,9,0.2,True,4,2,105,596,0.0005495707194010417,,0.12724768251368154,0.2
5,fraudar,B,9,0.2,True,5,2,105,596,0.0005456646283467611,,0.1273221399054391,0.21686746987951808
6,fraudar,B,9,0.2,True,6,0,105,596,0.0005499482154846192,,0.1271359964260452,0.20394736842105263
7,fraudar,B,9,0.2,True,7,1,105,596,0.0005530516306559244,,0.12717322512192397,0.2013888888888889
8,fraudar,B,9,0.2,True,8,2,105,596,0.000551911195119222,,0.12724768251368154,0.2
9,fraudar,B,9,0.2,True,9,2,105,596,0.0009855310122172038,,0.1271359964260452,0.20100502512562815
0,fraudar,B,10,0.2,True,0,1,105,596,0.0005488157272338867,,0.12717322512192397,0.20901639344262296
1,fraudar,B,10,0.2,True,1,1,105,596,0.000545048713684082,,0.1271359964260452,0.20089285714285715
2,fraudar,B,10,0.2,True,2,0,105,596,0.0005504528681437175,,0.1271359964260452,0.2033195020746888
3,fraudar,B,10,0.2,True,3,2,105,596,0.0005659023920694987,,0.12724768251368154,0.23958333333333334
4,fraudar,B,10,0.2,True,4,2,102,596,0.0005515972773234049,,0.12895274043831606,0.2
5,fraudar,B,10,0.2,True,5,6,107,596,0.0005465269088745118,,0.12740445571454448,0.21568627450980393
6,fraudar,B,10,0.2,True,6,0,105,596,0.0005479534467061361,,0.1271359964260452,0.20238095238095238
7,fraudar,B,10,0.2,True,7,2,105,596,0.0005493601163228353,,0.12728491120956034,0.20422535211267606
8,fraudar,B,10,0.2,True,8,2,105,596,0.000549614429473877,,0.12717322512192397,0.20279720279720279
9,fraudar,B,10,0.2,True,9,4,106,596,0.0005452315012613933,,0.12667925350373974,0.20577617328519857
0,fraudar,B,11,0.2,True,0,3,103,596,0.0006392161051432292,,0.12837067983289024,0.20048899755501223
1,fraudar,B,11,0.2,True,1,2,105,596,0.0005491018295288086,,0.1251237306155369,0.20089285714285715
2,fraudar,B,11,0.2,True,2,3,106,596,0.0005492488543192546,,0.1283341906091557,0.2
3,fraudar,B,11,0.2,True,3,4,105,596,0.0005965550740559896,,0.12761996947246937,0.23591549295774647
4,fraudar,B,11,0.2,True,4,2,105,596,0.0006395181020100912,,0.12721045381780277,0.2
5,fraudar,B,11,0.2,True,5,2,105,596,0.0005952676137288411,,0.12739659729719668,0.20875420875420875
6,fraudar,B,11,0.2,True,6,3,105,596,0.0006077011426289876,,0.12747105468895426,0.20869565217391303
7,fraudar,B,11,0.2,True,7,4,104,596,0.0005452672640482585,,0.12846159587967457,0.2
8,fraudar,B,11,0.2,True,8,4,105,596,0.0005518674850463867,,0.12630761837873802,0.20750551876379691
9,fraudar,B,11,0.2,True,9,4,106,596,0.0005485653877258301,,0.12744703428592338,0.20161290322580644
0,fraudar,B,12,0.2,True,0,4,105,596,0.0005496819814046224,,0.12765719816834817,0.20107238605898123
1,fraudar,B,12,0.2,True,1,0,105,596,0.000637515385945638,,0.1271359964260452,0.20353982300884957
2,fraudar,B,12,0.2,True,2,1,104,596,0.0005470514297485352,,0.1276892881407111,0.20670391061452514
3,fraudar,B,12,0.2,True,3,4,106,596,0.0005507310231526693,,0.12863683887947508,0.20050761421319796
4,fraudar,B,12,0.2,True,4,2,104,596,0.0006381988525390625,,0.12835899758454106,0.22171945701357465
5,fraudar,B,12,0.2,True,5,5,106,596,0.0005499005317687988,,0.12740973771811098,0.2
6,fraudar,B,12,0.2,True,6,0,105,596,0.0005847334861755372,,0.1271359964260452,0.20238095238095238
7,fraudar,B,12,0.2,True,7,3,105,596,0.0010132988293965657,,0.12750828338483303,0.2007042253521127
8,fraudar,B,12,0.2,True,8,1,105,596,0.0005509654680887858,,0.1271359964260452,0.20481927710843373
9,fraudar,B,12,0.2,True,9,2,102,596,0.000548851490020752,,0.12775802072578488,0.22863741339491916
0,fraudar,B,13,0.2,True,0,6,102,596,0.0005523840586344401,,0.12964603474174788,0.20224719101123595
1,fraudar,B,13,0.2,True,1,1,103,596,0.0005710522333780924,,0.1282963983618479,0.20090293453724606
2,fraudar,B,13,0.2,True,2,2,101,596,0.0005479534467061361,,0.1298336067494727,0.21394230769230768
3,fraudar,B,13,0.2,True,3,4,104,596,0.0005507191022237142,,0.1282899684163032,0.2
4,fraudar,B,13,0.2,True,4,2,104,596,0.0005548834800720215,,0.1277744224671599,0.21902654867256638
5,fraudar,B,13,0.2,True,5,3,102,596,0.0005529165267944336,,0.12936645484305798,0.21739130434782608
6,fraudar,B,13,0.2,True,6,4,105,596,0.0005475997924804688,,0.1278061129518633,0.20098039215686275
7,fraudar,B,13,0.2,True,7,5,106,596,0.0005496025085449218,,0.12718158867220372,0.22146118721461186
8,fraudar,B,13,0.2,True,8,1,105,596,0.0005466461181640625,,0.12721045381780277,0.21568627450980393
9,fraudar,B,13,0.2,True,9,6,106,596,0.0005488197008768717,,0.12535469271937072,0.2018140589569161
0,fraudar,B,14,0.2,True,0,4,106,596,0.0005529999732971191,,0.1259388901042806,0.20717131474103587
1,fraudar,B,14,0.2,True,1,5,104,596,0.0006419817606608073,,0.12867080278247792,0.2
2,fraudar,B,14,0.2,True,2,4,105,596,0.0005469322204589844,,0.12747105468895426,0.21395348837209302
3,fraudar,B,14,0.2,True,3,4,106,596,0.0005475799242655436,,0.12741044311903107,0.20040899795501022
4,fraudar,B,14,0.2,True,4,8,105,596,0.0005515972773234049,,0.1284762294776814,0.2
5,fraudar,B,14,0.2,True,5,3,104,596,0.0005516330401102702,,0.130156498575604,0.20768136557610242
6,fraudar,B,14,0.2,True,6,2,105,596,0.0005538185437520345,,0.12724768251368154,0.21212121212121213
7,fraudar,B,14,0.2,True,7,6,105,596,0.0005491296450297038,,0.12806671382301477,0.20689655172413793
8,fraudar,B,14,0.2,True,8,3,105,596,0.0005821029345194499,,0.12747105468895426,0.20051413881748073
9,fraudar,B,14,0.2,True,9,4,103,596,0.0005771875381469727,,0.13070902044228286,0.21279373368146215
0,fraudar,B,15,0.2,True,0,1,100,596,0.0006004969278971354,,0.13058119725842876,0.21415270018621974
1,fraudar,B,15,0.2,True,1,1,103,596,0.0005555470784505208,,0.1286211779112931,0.2054794520547945
2,fraudar,B,15,0.2,True,2,4,104,596,0.0005539178848266602,,0.12855740922473013,0.20029455081001474
3,fraudar,B,15,0.2,True,3,5,105,596,0.0005722681681315105,,0.12791779903949965,0.20903225806451614
4,fraudar,B,15,0.2,True,4,5,104,596,0.0006424665451049804,,0.1281620774569062,0.2
5,fraudar,B,15,0.2,True,5,3,105,596,0.0006407340367635091,,0.12754551208071183,0.20941558441558442
6,fraudar,B,15,0.2,True,6,4,105,596,0.0005506515502929687,,0.1278061129518633,0.20774647887323944
7,fraudar,B,15,0.2,True,7,3,104,596,0.0005478342374165853,,0.12815189491167145,0.2
8,fraudar,B,15,0.2,True,8,4,105,596,0.0005562822024027507,,0.12750828338483303,0.20119521912350596
9,fraudar,B,15,0.2,True,9,6,105,596,0.0005514860153198242,,0.13018833424757725,0.20086705202312138
0,fraudar,B,16,0.2,True,0,6,105,596,0.0010039170583089193,,0.1301392391185177,0.21727019498607242
1,fraudar,B,16,0.2,True,1,6,105,596,0.0005472819010416667,,0.1282528573024087,0.20669291338582677
2,fraudar,B,16,0.2,True,2,3,105,596,0.0005514661471048991,,0.12739659729719668,0.2125237191650854
3,fraudar,B,16,0.2,True,3,4,103,596,0.000554815928141276,,0.12878845423471325,0.2011173184357542
4,fraudar,B,16,0.2,True,4,4,101,596,0.0006171504656473796,,0.13077103351300678,0.23172905525846701
5,fraudar,B,16,0.2,True,5,6,105,596,0.0005491852760314941,,0.12800620636152055,0.20125786163522014
6,fraudar,B,16,0.2,True,6,5,105,596,0.0005564014116923014,,0.12913919618579356,0.20149253731343283
7,fraudar,B,16,0.2,True,7,3,101,596,0.0005548477172851562,,0.1300631298278634,0.20707070707070707
8,fraudar,B,16,0.2,True,8,6,104,596,0.0006410320599873861,,0.12864260908953645,0.2102874432677761
9,fraudar,B,16,0.2,True,9,3,106,596,0.000549630324045817,,0.12710246052148366,0.21914893617021278
0,fraudar,B,17,0.2,True,0,3,102,596,0.0005556861559549968,,0.12955902176006162,0.20030816640986132
1,fraudar,B,17,0.2,True,1,3,103,596,0.0005574345588684082,,0.12906188999885176,0.2229299363057325
2,fraudar,B,17,0.2,True,2,6,102,596,0.0005545179049173991,,0.13045487809575165,0.21981776765375854
3,fraudar,B,17,0.2,True,3,2,102,596,0.0005586345990498861,,0.12927947009666116,0.21417565485362094
4,fraudar,B,17,0.2,True,4,2,102,596,0.0006469964981079101,,0.1290983606557377,0.21927966101694915
5,fraudar,B,17,0.2,True,5,3,103,596,0.0005639513333638509,,0.12863653627041396,0.20031298904538342
6,fraudar,B,17,0.2,True,6,3,104,596,0.0006000518798828125,,0.12810447648524195,0.2111888111888112
7,fraudar,B,17,0.2,True,7,4,104,596,0.0005544821421305338,,0.12826513664502492,0.20833333333333334
8,fraudar,B,17,0.2,True,8,4,104,596,0.000644536813100179,,0.12859515361968749,0.20520833333333333
9,fraudar,B,17,0.2,True,9,4,104,596,0.0005588014920552572,,0.12859515361968749,0.20727272727272728
0,fraudar,B,18,0.2,True,0,2,106,596,0.0005540331204732259,,0.12704393313092147,0.20093457943925233
1,fraudar,B,18,0.2,True,1,6,105,596,0.0005565802256266276,,0.12771439087228562,0.20546318289786222
2,fraudar,B,18,0.2,True,2,4,100,596,0.0005608836809794109,,0.13081890574858365,0.20973782771535582
3,fraudar,B,18,0.2,True,3,2,104,596,0.0005563537279764812,,0.1277647769306258,0.20030349013657056
4,fraudar,B,18,0.2,True,4,9,106,596,0.000552531083424886,,0.12887408979472356,0.21739130434782608
5,fraudar,B,18,0.2,True,5,5,105,596,0.000554200013478597,,0.1273498864609314,0.20619946091644206
6,fraudar,B,18,0.2,True,6,5,104,596,0.0005643804868062337,,0.12826513664502492,0.20609579100145137
7,fraudar,B,18,0.2,True,7,5,105,596,0.0005650639533996582,,0.12670486046941415,0.20342857142857143
8,fraudar,B,18,0.2,True,8,4,104,596,0.0005547165870666504,,0.12848279751833053,0.21607142857142858
9,fraudar,B,18,0.2,True,9,2,100,596,0.0005538304646809896,,0.13058119725842876,0.21121718377088305
0,fraudar,B,19,0.2,True,0,3,104,596,0.0006463209788004558,,0.1280667320902846,0.21442885771543085
1,fraudar,B,19,0.2,True,1,5,100,596,0.0011127154032389323,,0.13149241313735588,0.2132564841498559
2,fraudar,B,19,0.2,True,2,3,102,596,0.0005553523699442545,,0.1290260217298844,0.225
3,fraudar,B,19,0.2,True,3,3,100,596,0.0006454706192016602,,0.13066043342181372,0.2062111801242236
4,fraudar,B,19,0.2,True,4,5,103,596,0.0005565206209818522,,0.12913026965438662,0.2129237288135593
5,fraudar,B,19,0.2,True,5,6,101,596,0.0006431182225545248,,0.13110799875505758,0.2038664323374341
6,fraudar,B,19,0.2,True,6,5,102,596,0.0005629698435465495,,0.12987713284289182,0.2116991643454039
7,fraudar,B,19,0.2,True,7,3,103,596,0.0005560517311096191,,0.12878845423471325,0.20983213429256595
8,fraudar,B,19,0.2,True,8,5,105,596,0.0006949504216512045,,0.1272295768902733,0.20087336244541484
9,fraudar,B,19,0.2,True,9,6,107,596,0.0006433327992757162,,0.12668453847268513,0.20562130177514792
0,fraudar,B,20,0.2,True,0,3,103,596,0.0005617817242940267,,0.12874080286683695,0.21341956345998384
1,fraudar,B,20,0.2,True,1,6,104,596,0.0005534847577412923,,0.1300955651784381,0.21899441340782122
2,fraudar,B,20,0.2,True,2,3,103,596,0.0005530834197998047,,0.12871741876220003,0.20677966101694914
3,fraudar,B,20,0.2,True,3,1,100,596,0.0005622307459513346,,0.13050196109504378,0.2094017094017094
4,fraudar,B,20,0.2,True,4,5,103,596,0.000560613473256429,,0.12881585889801764,0.20634920634920634
5,fraudar,B,20,0.2,True,5,2,103,596,0.0005550503730773926,,0.12734746210121428,0.20638297872340425
6,fraudar,B,20,0.2,True,6,4,104,596,0.0005539695421854655,,0.12795349890541255,0.22388059701492538
7,fraudar,B,20,0.2,True,7,6,101,596,0.0006534536679585775,,0.1319715669426652,0.20037629350893696
8,fraudar,B,20,0.2,True,8,5,101,596,0.0005601167678833008,,0.13078125,0.20072661217075385
9,fraudar,B,20,0.2,True,9,6,102,596,0.0005550503730773926,,0.13465466374158408,0.20916666666666667
0,fraudar,B,21,0.2,True,0,6,104,596,0.0005622148513793945,,0.12892431477234276,0.2193690388848129
1,fraudar,B,21,0.2,True,1,2,104,596,0.0005594650904337565,,0.1277647769306258,0.21399511798209928
2,fraudar,B,21,0.2,True,2,3,103,596,0.0005615035692850749,,0.12852604585294905,0.20954162768942938
3,fraudar,B,21,0.2,True,3,9,104,596,0.000562731424967448,,0.12863497665527002,0.22244897959183674
4,fraudar,B,21,0.2,True,4,5,101,596,0.000558916727701823,,0.1307998750195282,0.2113564668769716
5,fraudar,B,21,0.2,True,5,5,105,596,0.0005569696426391601,,0.1284762294776814,0.20708661417322835
6,fraudar,B,21,0.2,True,6,0,101,596,0.0005585511525472005,,0.129375,0.2079124579124579
7,fraudar,B,21,0.2,True,7,4,105,596,0.0005637009938557943,,0.12555234999817405,0.23156899810964082
8,fraudar,B,21,0.2,True,8,7,105,596,0.000564416249593099,,0.12633747831116252,0.22479462285287527
9,fraudar,B,21,0.2,True,9,8,104,596,0.0005621353785196941,,0.12936208046232497,0.20981507823613088
0,fraudar,B,22,0.2,True,0,5,104,596,0.0005643645922342936,,0.13038645374041277,0.21073558648111332
1,fraudar,B,22,0.2,True,1,7,102,596,0.0006506204605102539,,0.13032677240588572,0.21329437545653762
2,fraudar,B,22,0.2,True,2,5,104,596,0.0005587299664815266,,0.12873744781676633,0.2411038489469862
3,fraudar,B,22,0.2,True,3,6,102,596,0.0007410804430643717,,0.1305704271463236,0.2104752667313288
4,fraudar,B,22,0.2,True,4,7,104,596,0.0005662163098653157,,0.12963868105425425,0.21305418719211822
5,fraudar,B,22,0.2,True,5,4,104,596,0.0006475289662679037,,0.12798435913824868,0.20489296636085627
6,fraudar,B,22,0.2,True,6,3,101,596,0.0005591789881388347,,0.13025918519389876,0.2032520325203252
7,fraudar,B,22,0.2,True,7,2,103,596,0.001055288314819336,,0.12856432043479926,0.20670897552130554
8,fraudar,B,22,0.2,True,8,10,102,596,0.0005587339401245117,,0.13300340241261985,0.21978021978021978
9,fraudar,B,22,0.2,True,9,3,101,596,0.0005654136339823405,,0.13005780346820808,0.20028011204481794
0,fraudar,B,23,0.2,True,0,6,103,596,0.0005594015121459961,,0.13001875454510659,0.20747422680412372
1,fraudar,B,23,0.2,True,1,7,103,596,0.0005594174067179362,,0.1299804799632564,0.2219409282700422
2,fraudar,B,23,0.2,True,2,5,101,596,0.0005615830421447753,,0.13081586161627862,0.22152690863579474
3,fraudar,B,23,0.2,True,3,8,106,596,0.0006471673647562662,,0.13020948180815878,0.20657672849915684
4,fraudar,B,23,0.2,True,4,6,103,596,0.0006519317626953125,,0.12822919795734455,0.23081683168316833
5,fraudar,B,23,0.2,True,5,7,101,596,0.0005585312843322754,,0.13057287377955534,0.21535022354694486
6,fraudar,B,23,0.2,True,6,8,105,596,0.0006043831507364909,,0.12643425345503867,0.20843881856540084
7,fraudar,B,23,0.2,True,7,6,104,596,0.0005562146504720052,,0.12947214625557263,0.2
8,fraudar,B,23,0.2,True,8,4,103,596,0.0005639036496480306,,0.12898534083515137,0.2054421768707483
9,fraudar,B,23,0.2,True,9,7,103,596,0.0005611181259155273,,0.12927945101029356,0.23319200484554814
0,fraudar,B,24,0.2,True,0,4,102,596,0.0005674680074055989,,0.1287806370206095,0.2231543624161074
1,fraudar,B,24,0.2,True,1,4,100,596,0.0005566676457722982,,0.13251204295980415,0.2068034557235421
2,fraudar,B,24,0.2,True,2,6,101,596,0.0005693674087524414,,0.1309375,0.2031726662599146
3,fraudar,B,24,0.2,True,3,9,101,596,0.0006470680236816406,,0.132890625,0.22656699252443932
4,fraudar,B,24,0.2,True,4,4,104,596,0.0006553173065185547,,0.12808175748759837,0.2191958495460441
5,fraudar,B,24,0.2,True,5,9,104,596,0.0005615830421447753,,0.13116024954778693,0.21657754010695188
6,fraudar,B,24,0.2,True,6,1,102,596,0.0005561153093973796,,0.12917568821527992,0.20836236933797908
7,fraudar,B,24,0.2,True,7,6,103,596,0.000563963254292806,,0.13005681168261715,0.2084295612009238
8,fraudar,B,24,0.2,True,8,11,106,596,0.0005633155504862468,,0.13058481656374865,0.2156286721504113
9,fraudar,B,24,0.2,True,9,10,102,596,0.0005612492561340332,,0.1320754716981132,0.21326720396776194
0,fraudar,B,25,0.2,True,0,5,102,596,0.0005642334620157877,,0.12675101671938546,0.205625
1,fraudar,B,25,0.2,True,1,8,102,596,0.0006500482559204102,,0.1305632289748312,0.2282780410742496
2,fraudar,B,25,0.2,True,2,7,104,596,0.0005635976791381836,,0.12847404299947562,0.20025429116338206
3,fraudar,B,25,0.2,True,3,9,105,596,0.0005635857582092285,,0.1276834928923702,0.2127659574468085
4,fraudar,B,25,0.2,True,4,5,103,596,0.0006562153498331706,,0.12912046179553396,0.21557971014492755
5,fraudar,B,25,0.2,True,5,5,105,596,0.0005625367164611816,,0.12734654350417163,0.2161038961038961
6,fraudar,B,25,0.2,True,6,4,104,596,0.0010568459828694662,,0.12855740922473013,0.21267297887836853
7,fraudar,B,25,0.2,True,7,4,103,596,0.0005606293678283691,,0.12913843916255216,0.2222222222222222
8,fraudar,B,25,0.2,True,8,5,106,596,0.0005621155103047689,,0.12681623540606815,0.2050929112181693
9,fraudar,B,25,0.2,True,9,7,104,596,0.0005653659502665202,,0.1293122971238771,0.23929471032745592
0,fraudar,B,26,0.2,True,0,9,104,596,0.0005624135335286458,,0.13086317997901994,0.20860927152317882
1,fraudar,B,26,0.2,True,1,7,102,596,0.0005666693051656087,,0.13044482957827847,0.20144628099173553
2,fraudar,B,26,0.2,True,2,7,102,596,0.0005682865778605143,,0.12963452889376015,0.2103960396039604
3,fraudar,B,26,0.2,True,3,3,103,596,0.0005710681279500325,,0.12925118194296173,0.22653915122534368
4,fraudar,B,26,0.2,True,4,9,105,596,0.0005590160687764486,,0.12940694687465099,0.20818291215403129
5,fraudar,B,26,0.2,True,5,2,103,596,0.0005601684252421062,,0.12841122210739847,0.2278869778869779
6,fraudar,B,26,0.2,True,6,4,105,596,0.0006500005722045899,,0.1275827407765906,0.22987551867219916
7,fraudar,B,26,0.2,True,7,6,106,596,0.0006537874539693197,,0.1287302725968436,0.21655668866226754
8,fraudar,B,26,0.2,True,8,9,103,596,0.0005616188049316406,,0.12919721752209062,0.22062084257206208
9,fraudar,B,26,0.2,True,9,6,101,596,0.0005611538887023926,,0.132867399938894,0.21100917431192662
0,fraudar,B,27,0.2,True,0,4,100,596,0.0005658666292826334,,0.13109623232043105,0.22180214240705734
1,fraudar,B,27,0.2,True,1,4,104,596,0.0005626678466796875,,0.12914990412452532,0.20831141504471332
2,fraudar,B,27,0.2,True,2,9,103,596,0.0005641301472981771,,0.13032495119990814,0.21533060269163254
3,fraudar,B,27,0.2,True,3,8,102,596,0.0005602320035298665,,0.1332703213610586,0.20938215102974828
4,fraudar,B,27,0.2,True,4,7,101,596,0.0005632837613423666,,0.13425581121868999,0.21752136752136753
5,fraudar,B,27,0.2,True,5,9,102,596,0.0005606651306152344,,0.1296003612553624,0.21329879101899826
6,fraudar,B,27,0.2,True,6,4,102,596,0.000560601552327474,,0.1295304856911759,0.23315508021390374
7,fraudar,B,27,0.2,True,7,7,102,596,0.0005592544873555501,,0.1290570091306683,0.22043343653250774
8,fraudar,B,27,0.2,True,8,8,102,596,0.0006473501523335775,,0.13107113969880213,0.20882040382571732
9,fraudar,B,27,0.2,True,9,6,104,596,0.0005597631136576334,,0.1290757309175308,0.21243523316062177
0,fraudar,B,28,0.2,True,0,6,103,596,0.0005621830622355143,,0.1282236317368681,0.2106958762886598
1,fraudar,B,28,0.2,True,1,8,105,596,0.0005650679270426432,,0.13116086603118304,0.21024464831804282
2,fraudar,B,28,0.2,True,2,5,102,596,0.0005690534909566243,,0.12974708020728595,0.2147083685545224
3,fraudar,B,28,0.2,True,3,5,101,596,0.000568854808807373,,0.131125049000392,0.209849157054126
4,fraudar,B,28,0.2,True,4,3,104,596,0.000560768445332845,,0.12786995767631745,0.21997471554993678
5,fraudar,B,28,0.2,True,5,11,102,596,0.0005618373552958171,,0.1317754850631352,0.2069588793492996
6,fraudar,B,28,0.2,True,6,3,102,596,0.0005565484364827474,,0.1291738879260543,0.21269633507853403
7,fraudar,B,28,0.2,True,7,7,107,596,0.001125017801920573,,0.12739152407768392,0.2154241645244216
8,fraudar,B,28,0.2,True,8,9,103,596,0.0005647500356038411,,0.1298951908887964,0.22010736944851148
9,fraudar,B,28,0.2,True,9,2,103,596,0.0005614161491394043,,0.1285932138772398,0.20811855670103094
0,fraudar,B,29,0.2,True,0,6,109,596,0.0005648851394653321,,0.1247645622602023,0.2048371174728529
1,fraudar,B,29,0.2,True,1,7,104,596,0.0005608002344767252,,0.1276817252277375,0.21923076923076923
2,fraudar,B,29,0.2,True,2,7,102,596,0.0005619168281555176,,0.1303406410702548,0.21668099742046432
3,fraudar,B,29,0.2,True,3,8,101,596,0.0005602518717447917,,0.13121241513094084,0.22312925170068026
4,fraudar,B,29,0.2,True,4,6,105,596,0.0006625692049662273,,0.12639759521976612,0.2204061416542843
5,fraudar,B,29,0.2,True,5,3,100,596,0.0005642334620157877,,0.13141317697397092,0.21105748135146996
6,fraudar,B,29,0.2,True,6,5,102,596,0.000561519463857015,,0.1300211823608704,0.20817843866171004
7,fraudar,B,29,0.2,True,7,6,104,596,0.0005691170692443848,,0.1286632019633319,0.21982259930582337
8,fraudar,B,29,0.2,True,8,4,101,596,0.0005607167879740397,,0.1298828125,0.21888412017167383
9,fraudar,B,29,0.2,True,9,5,102,596,0.0006538669268290202,,0.1300313188725206,0.21686046511627907
0,fraudar,B,30,0.2,True,0,7,100,596,0.000568230946858724,,0.13149241313735588,0.20959451741861793
1,fraudar,B,30,0.2,True,1,7,99,596,0.0005623698234558105,,0.1331571783169189,0.21968503937007874
2,fraudar,B,30,0.2,True,2,7,103,596,0.0005631526311238607,,0.13479565054368203,0.20549797205948625
